Date,Open,High,Low,Close,Adj Close,Volume
2020/8/21,1.53,1.56,1.52,1.55,1.55,5018500
2020/8/24,1.55,1.57,1.54,1.56,1.56,5433400
2020/8/25,1.56,1.6,1.54,1.59,1.59,8073500
2020/8/26,1.59,1.61,1.55,1.55,1.55,8468500
2020/8/27,1.64,1.81,1.64,1.7,1.7,121407200
2020/8/28,1.71,1.71,1.61,1.65,1.65,31879500
2020/8/31,1.66,1.75,1.65,1.7,1.7,20644500
2020/9/1,1.7,1.88,1.69,1.84,1.84,72342000
2020/9/2,1.85,1.95,1.79,1.81,1.81,51061500
2020/9/3,1.81,1.87,1.77,1.81,1.81,29220960
2020/9/4,1.76,1.76,1.7,1.71,1.71,23395000
2020/9/7,1.69,1.72,1.61,1.62,1.62,19069000
2020/9/8,1.62,1.66,1.58,1.58,1.58,14263500
2020/9/9,1.57,1.63,1.55,1.6,1.6,12847500
2020/9/10,1.62,1.62,1.56,1.56,1.56,11238500
2020/9/11,1.56,1.6,1.55,1.57,1.57,8352926
2020/9/14,1.59,1.63,1.58,1.61,1.61,7659500
2020/9/15,1.61,1.63,1.58,1.59,1.59,6712000
2020/9/16,1.59,1.6,1.55,1.55,1.55,27872250
2020/9/17,1.56,1.57,1.54,1.56,1.56,11382000
2020/9/18,1.56,1.58,1.53,1.53,1.53,25284320
2020/9/21,1.54,1.55,1.52,1.53,1.53,12747000
2020/9/22,1.53,1.54,1.5,1.51,1.51,7036000
2020/9/23,1.51,1.52,1.5,1.51,1.51,9930000
2020/9/24,1.5,1.51,1.44,1.45,1.45,14882500
2020/9/25,1.47,1.5,1.42,1.42,1.42,13137500
2020/9/28,1.44,1.45,1.42,1.45,1.45,4131000
2020/9/29,1.45,1.48,1.41,1.42,1.42,4048000
2020/9/30,1.42,1.45,1.42,1.43,1.43,1614500
2020/10/5,1.43,1.49,1.43,1.48,1.48,3961681
2020/10/6,1.48,1.55,1.47,1.54,1.54,5508000
2020/10/7,1.52,1.54,1.51,1.52,1.52,2173500
2020/10/8,1.52,1.57,1.52,1.56,1.56,3599500
2020/10/9,1.54,1.55,1.5,1.51,1.51,8649500
